postaja;datum;tpov;tmin;tmax
355;08.02.2009;25.7;16.1;33.7
355;08.03.2009;21.5;15.4;28.4
355;08.04.2009;16.8;16.1;20.6
355;08.05.2009;19.3;16.5;23.6
355;08.06.2009;20.6;15.5;26.4
355;08.07.2009;20.4;15.6;26.3
355;08.08.2009;20.8;15.2;27.4
355;08.09.2009;20;18.2;24.6
355;08.10.2009;19.8;14.3;27.9
355;08.11.2009;19.9;16.6;27.1
355;08.12.2009;20.5;15;27.8
355;08.13.2009;21;15.5;28.9
355;08.14.2009;18.4;16.8;22.9
355;08.15.2009;19.8;12.6;26.6
355;08.16.2009;21.8;14.6;28.6
355;08.17.2009;22.9;15.9;31.5
355;08.18.2009;23.1;16.9;30.1
355;08.19.2009;21.1;15.8;27.3
355;08.20.2009;21.5;17.9;28.4
355;08.21.2009;21.5;14.5;30
355;08.22.2009;20.3;17.7;25.5
355;08.23.2009;18.4;15.9;23.8
355;08.24.2009;16.9;12.1;24
355;08.25.2009;18.3;11;26.4
355;08.26.2009;20.2;11.8;28.2
355;08.27.2009;22.5;15.2;29.5
355;08.28.2009;22.7;16.9;30.5
355;08.29.2009;16.1;14.4;21.6
355;08.30.2009;15.5;12.5;22.7
355;08.31.2009;15.4;8.1;24.1
355;09.01.2009;17.6;9.3;27.1
355;09.02.2009;19.9;12.3;28.5
355;09.03.2009;22.8;14.6;28.9
355;09.04.2009;15.4;14.3;23.2
355;09.05.2009;13.6;11.3;19.2
355;09.06.2009;13.1;8;20.7
355;09.07.2009;13.6;8;21.5
355;09.08.2009;14.4;8.5;22
355;09.09.2009;17.2;11.8;22.3
355;09.10.2009;17.2;14.2;24.9
355;09.11.2009;16.8;14.1;21.2
355;09.12.2009;17;14.3;24.3
355;09.13.2009;16.2;11.1;23.4
355;09.14.2009;14.1;12;17.8
355;09.15.2009;16.3;12.7;22.8
355;09.16.2009;19.1;13.4;25.3
355;09.17.2009;19.3;16.6;25.9
355;09.18.2009;16.7;14.8;21.1
355;09.19.2009;16.8;14;23.7
355;09.20.2009;17.1;14.1;25
355;09.21.2009;17;11.1;25.9
355;09.22.2009;16.7;10.8;26.3
355;09.23.2009;16.4;9.4;26.2
355;09.24.2009;16.6;9.6;25.8
355;09.25.2009;17.3;14.4;23.4
355;09.26.2009;14.1;10.4;22.4
355;09.27.2009;14;8.1;23.7
355;09.28.2009;15.2;8;24.8
355;09.29.2009;15.3;10.5;23.8
355;09.30.2009;16.3;8.3;23.4
355;10.01.2009;17.2;8.9;24.4
355;10.02.2009;11.7;10.3;17.2
355;10.03.2009;9.7;5;18
355;10.04.2009;12.9;3.4;22.6
355;10.05.2009;14;6;21.9
355;10.06.2009;18;11.1;26.4
355;10.07.2009;17.3;12.8;27
355;10.08.2009;16.5;9.9;26.6
355;10.09.2009;13.8;12.1;19.2
355;10.10.2009;14.3;11.4;17.6
355;10.11.2009;13.9;12.2;19.9
355;10.12.2009;10.2;8.4;12.3
355;10.13.2009;6.1;4.2;11.5
355;10.14.2009;5;-0.4;9.9
355;10.15.2009;4.4;2.3;10.6
355;10.16.2009;5.5;-0.6;10.5
355;10.17.2009;5.4;-0.4;10.2
355;10.18.2009;4.3;1.5;9
355;10.19.2009;4.7;-1.6;10
355;10.20.2009;4.5;2;11.3
355;10.21.2009;9.8;-2.9;16.8
355;10.22.2009;15.4;12.4;20.1
355;10.23.2009;10.6;6.3;15.6
355;10.24.2009;9.5;8.6;11.5
355;10.25.2009;9.5;4.8;16.7
355;10.26.2009;10.4;7.3;13.7
355;10.27.2009;10.6;6.1;18.1
355;10.28.2009;10.6;3.9;16.9
355;10.29.2009;8.3;4;13.6
355;10.30.2009;5.2;2;10.5
355;10.31.2009;1.6;-2;9.8
355;11.01.2009;0.3;-2.6;4.3
355;11.02.2009;2.1;-0.6;3.2
355;11.03.2009;1.8;1.3;3.7
355;11.04.2009;2.4;-0.4;5
355;11.05.2009;6.3;2.9;11.2
355;11.06.2009;5;4.5;5.4
355;11.07.2009;5.3;3.2;9.7
355;11.08.2009;5.5;0.9;6.2
355;11.09.2009;6.9;5;9.8
355;11.10.2009;6.4;5.6;8.3
355;11.11.2009;6.5;5.1;9.8
355;11.12.2009;5.3;-1.2;12.7
355;11.13.2009;5.5;0.9;14.2
355;11.14.2009;10.5;-0.4;16.2
355;11.15.2009;9.2;4.8;16.1
355;11.16.2009;9.4;4.9;16.6
355;11.17.2009;8.7;3.1;18.2
355;11.18.2009;7;3.4;13.2
355;11.19.2009;6.4;3.1;14.9
355;11.20.2009;5.7;-0.2;14.8
355;11.21.2009;3.8;1.2;4.9
355;11.22.2009;4.3;1.4;5.7
355;11.23.2009;3.5;1.9;8.9
355;11.24.2009;7.6;1.4;12.9
355;11.25.2009;7.3;0.7;14.2
355;11.26.2009;6.3;3.2;13
355;11.27.2009;10.2;2.6;13.6
355;11.28.2009;4.3;0.6;11.9
355;11.29.2009;8.9;-0.7;12.6
355;11.30.2009;12.7;8.4;16.7
355;12.01.2009;8.6;6.3;13.5
355;12.02.2009;2.5;1.1;6.3
355;12.03.2009;2.8;0.8;3.2
355;12.04.2009;4.5;3.1;5.2
355;12.05.2009;2.8;1;7.7
355;12.06.2009;1.6;0.5;4
355;12.07.2009;2;-1;3.1
355;12.08.2009;5.3;2.5;6.3
355;12.09.2009;7.4;4.6;8.9
355;12.10.2009;4.9;1.6;8.6
355;12.11.2009;4.6;1;6.1
355;12.12.2009;1.7;1;5
355;12.13.2009;-0.8;-1.4;1.1
355;12.14.2009;-3;-3.7;-1.4
355;12.15.2009;-2;-3.8;-1.4
355;12.16.2009;-3.7;-4.4;-1.4
355;12.17.2009;-4.7;-8.3;-1.3
355;12.18.2009;-8.2;-11.6;-2.8
355;12.19.2009;-8.6;-13.8;-7.6
355;12.20.2009;-16.6;-20.7;-8.7
355;12.21.2009;-5.1;-21;2.5
355;12.22.2009;5.6;1.8;8
355;12.23.2009;8.2;3.6;15
355;12.24.2009;8.9;2.5;13.2
355;12.25.2009;11.1;6.5;17.4
355;12.26.2009;3;0.4;10.1
355;12.27.2009;2.2;0.4;3.7
355;12.28.2009;-0.2;-2.7;5.1
355;12.29.2009;0.4;-3.4;2.7
355;12.30.2009;6.9;-1;12.1
355;12.31.2009;2.6;-0.9;10.9
355;01.01.2010;3.3;2.3;4.3
355;01.02.2010;2.7;1.5;5.5
355;01.03.2010;-1.8;-4.2;3.4
355;01.04.2010;-3.1;-8;0.2
355;01.05.2010;-2.2;-2.9;-1
355;01.06.2010;-1.4;-3;-0.3
355;01.07.2010;-0.8;-1.8;0.5
355;01.08.2010;-0.2;-1;0.1
355;01.09.2010;0.5;0.1;1.1
355;01.10.2010;0.5;-0.3;1.1
355;01.11.2010;0.2;-0.2;1.2
355;01.12.2010;-0.7;-1;-0.1
355;01.13.2010;-0.9;-2.1;-0.5
355;01.14.2010;-0.6;-0.9;-0.5
355;01.15.2010;-0.1;-0.9;0.6
355;01.16.2010;-0.7;-3.3;3.4
355;01.17.2010;-1.4;-3.6;-0.7
355;01.18.2010;-1.3;-2.8;1.6
355;01.19.2010;0.8;-2.1;4.2
355;01.20.2010;0.3;-1.4;4.2
355;01.21.2010;-3.5;-4.1;-0.4
355;01.22.2010;-4.4;-5.1;-3.2
355;01.23.2010;-4.4;-5.4;-2.7
355;01.24.2010;-4.6;-8.1;-3.4
355;01.25.2010;-5.7;-7.4;-2.6
355;01.26.2010;-7;-9.8;-4.3
355;01.27.2010;-10.9;-15.2;-3
355;01.28.2010;-7.4;-14.9;-3.6
355;01.29.2010;-4.4;-12.1;2.7
355;01.30.2010;0.7;-2.5;1.2
355;01.31.2010;-3.4;-6.2;1.3
355;02.01.2010;-6.4;-11.9;3.6
355;02.02.2010;-4;-10.3;4.9
355;02.03.2010;2.7;-7.9;7.7
355;02.04.2010;-0.3;-4;6.1
355;02.05.2010;1.4;-4.5;5.8
355;02.06.2010;-0.5;-0.9;2.1
355;02.07.2010;-4.1;-5.2;-0.3
355;02.08.2010;-3.8;-11.1;-0.2
355;02.09.2010;-4.1;-6.3;-2.7
355;02.10.2010;-1.9;-4.9;-0.4
355;02.11.2010;-1.7;-2.5;-0.1
355;02.12.2010;-1.4;-3.4;0.3
355;02.13.2010;-3.7;-6.9;4.9
355;02.14.2010;-1.6;-11.6;1.5
355;02.15.2010;-2.5;-5.8;0.8
355;02.16.2010;-2.5;-11.7;0.8
355;02.17.2010;1.2;-2.9;4.8
355;02.18.2010;2.1;-5.4;8.9
355;02.19.2010;1.7;-4.8;5.3
355;02.20.2010;2.6;1.4;4.9
355;02.21.2010;3.3;-3.2;8.6
355;02.22.2010;6.3;1.8;10.3
355;02.23.2010;8;4.5;13.7
355;02.24.2010;7.2;0.2;13.5
355;02.25.2010;7;0.4;14.9
355;02.26.2010;7.6;3.8;12.5
355;02.27.2010;5.9;2.1;13.3
355;02.28.2010;10.6;1.7;13.5
355;03.01.2010;9.7;4.6;16.7
355;03.02.2010;5.5;4.3;9.1
355;03.03.2010;3.8;-0.5;8.9
355;03.04.2010;2.2;1.4;3.7
355;03.05.2010;0;-1.8;4.1
355;03.06.2010;-0.9;-6.7;3.6
355;03.07.2010;-1.6;-3.1;1.6
355;03.08.2010;-1.9;-6.5;0.8
355;03.09.2010;-0.6;-2.7;2.1
355;03.10.2010;-1.5;-3.6;-0.3
355;03.11.2010;-0.9;-3.1;0.9
355;03.12.2010;-1.2;-9.8;7.6
355;03.13.2010;2.8;-3.5;10.3
355;03.14.2010;3.6;-1.4;11.1
355;03.15.2010;0.4;-3;5.7
355;03.16.2010;3.4;-3.3;13
355;03.17.2010;5.8;2.2;11.9
355;03.18.2010;6.9;-0.2;15.7
355;03.19.2010;9.7;-0.6;17.6
355;03.20.2010;11.9;6.8;17.6
355;03.21.2010;12.5;8.3;18.4
355;03.22.2010;8.6;5.5;11.8
355;03.23.2010;8.6;4.4;15.9
355;03.24.2010;11;1.6;17.1
355;03.25.2010;12.8;10;17
355;03.26.2010;14.6;10.7;19.3
355;03.27.2010;7.9;4.9;15.6
355;03.28.2010;10.2;1.3;17.8
355;03.29.2010;13.7;3.4;20.3
355;03.30.2010;13.8;10.7;19
355;03.31.2010;7.8;5.7;13
355;04.01.2010;9;2.2;16.8
355;04.02.2010;6.3;3.3;11.5
355;04.03.2010;9.9;-1.5;16.7
355;04.04.2010;11.9;9.2;14.6
355;04.05.2010;8.7;6.9;11.9
355;04.06.2010;8.7;2.9;14.8
355;04.07.2010;7.4;-0.7;15.8
355;04.08.2010;9.2;-0.3;17.6
355;04.09.2010;13.2;3.9;20.1
355;04.10.2010;9.1;7;14.3
355;04.11.2010;6.6;2.2;10.5
355;04.12.2010;5.7;4;6.6
355;04.13.2010;8.1;5.6;10.2
355;04.14.2010;8.8;6.7;13.8
355;04.15.2010;9.8;6.7;16.4
355;04.16.2010;10.6;6.6;17.4
355;04.17.2010;8.5;5.1;15.5
355;04.18.2010;8.3;1;13.8
355;04.19.2010;11.1;3.6;19.3
355;04.20.2010;14.8;5.8;22.7
355;04.21.2010;13.2;5.9;21.7
355;04.22.2010;8.1;6.5;10.5
355;04.23.2010;11.3;7.6;15.6
355;04.24.2010;14.3;6.6;20.3
355;04.25.2010;14.3;8.2;22.5
355;04.26.2010;16.5;5.2;24.3
355;04.27.2010;15.7;12;21
355;04.28.2010;13.9;7.8;20.8
355;04.29.2010;15;3.3;22.5
355;04.30.2010;19.4;5.7;27.2
355;05.01.2010;19.9;13.7;24.7
355;05.02.2010;17.1;14.4;22.1
355;05.03.2010;15.5;13.3;21.9
355;05.04.2010;15.6;9.9;20.6
355;05.05.2010;13.1;12.1;14.7
355;05.06.2010;14.5;11.9;19.7
355;05.07.2010;14.3;4.9;21
355;05.08.2010;12.7;5.2;17.4
355;05.09.2010;16.1;9.4;21.9
355;05.10.2010;16;14;21.4
355;05.11.2010;16.7;6.8;22.2
355;05.12.2010;15.3;11.4;20.2
355;05.13.2010;13.9;9.2;16.5
355;05.14.2010;14.1;8.3;21.6
355;05.15.2010;10.1;8.7;12.4
355;05.16.2010;10.9;7.8;12.4
355;05.17.2010;12;8.8;17.2
355;05.18.2010;12.4;8.8;18.4
355;05.19.2010;12.8;5.2;18.5
355;05.20.2010;13;8.8;15.7
355;05.21.2010;14.8;11;19.6
355;05.22.2010;15.8;13.4;22.4
355;05.23.2010;16;9.8;22.7
355;05.24.2010;20.1;10.4;26.4
355;05.25.2010;22;10.7;29.6
355;05.26.2010;19.1;12.8;27.1
355;05.27.2010;19.4;10.2;27.2
355;05.28.2010;18.7;11.7;24.9
355;05.29.2010;18;14;23.9
355;05.30.2010;17.1;14.3;23.5
355;05.31.2010;12.6;11.3;16.1
355;06.01.2010;13.6;8.4;18
355;06.02.2010;12.3;10.6;13.9
355;06.03.2010;14.1;11.6;17.9
355;06.04.2010;14.7;13.1;21.3
355;06.05.2010;17.3;9.9;24.3
355;06.06.2010;19.5;9.1;26
355;06.07.2010;20.5;11.4;27.4
355;06.08.2010;22.8;15.1;29.2
355;06.09.2010;24.5;15.2;30.7
355;06.10.2010;25.7;19.3;30.2
355;06.11.2010;27.4;19.8;32.8
355;06.12.2010;27.3;16.3;33.5
355;06.13.2010;23.9;20.2;29.1
355;06.14.2010;21.8;16.7;29.7
355;06.15.2010;20.7;13.9;27.2
355;06.16.2010;16.3;15.4;20.1
355;06.17.2010;18.4;15.9;22.8
355;06.18.2010;19.1;15.7;26.8
355;06.19.2010;17.4;14.2;21.7
355;06.20.2010;14.3;13.1;17.1
355;06.21.2010;13.8;11.9;15.6
355;06.22.2010;17;14.4;20.7
355;06.23.2010;17.6;14.3;23.6
355;06.24.2010;17.9;10.1;24.8
355;06.25.2010;18.6;12.3;25
355;06.26.2010;18.5;13.3;22.8
355;06.27.2010;20.9;13.1;27.1
355;06.28.2010;21.2;11.1;28.3
355;06.29.2010;21.7;15.9;30.2
355;06.30.2010;23.1;13.9;31.3
355;07.01.2010;23.2;16.5;31.4
355;07.02.2010;23;15.3;30.9
355;07.03.2010;25.2;16.4;32
355;07.04.2010;23.4;16.7;29.9
355;07.05.2010;22.7;18;28.9
355;07.06.2010;21.6;17.7;28.9
355;07.07.2010;19;14;26.3
355;07.08.2010;19.6;10.8;28.1
355;07.09.2010;21.2;11.1;30.4
355;07.10.2010;22.7;13;31.8
355;07.11.2010;23.9;14.1;32.2
355;07.12.2010;25.9;15.7;33.1
355;07.13.2010;23.6;17.4;32.2
355;07.14.2010;25.8;18.5;32.8
355;07.15.2010;27.1;19.3;33.7
355;07.16.2010;26.2;20.4;32.8
355;07.17.2010;26.6;20.9;33.6
355;07.18.2010;19.5;18.4;25.6
355;07.19.2010;21.1;14.9;26
355;07.20.2010;21.5;15;27.9
355;07.21.2010;24.3;18.3;31.3
355;07.22.2010;26;17.8;33.4
355;07.23.2010;24.6;18.3;32.2
355;07.24.2010;17;15.6;22.8
355;07.25.2010;16.4;14.5;21.7
355;07.26.2010;17.7;12.5;22.5
355;07.27.2010;18.5;14.7;25.8
355;07.28.2010;19.9;15.9;27.5
355;07.29.2010;18;14.6;26.5
355;07.30.2010;15.9;13.9;18.2
355;07.31.2010;18.2;15.3;24
355;08.01.2010;21.4;12.9;28.6
355;08.02.2010;22.8;14.1;29.6
355;08.03.2010;19.1;17.2;27.6
355;08.04.2010;18.3;15.7;24.7
355;08.05.2010;18.3;12.7;25.2
355;08.06.2010;17.8;16.4;23.1
355;08.07.2010;17.4;15.1;21.8
355;08.08.2010;19.9;14.4;26.7
355;08.09.2010;18.1;15.6;23.7
355;08.10.2010;20.5;12.8;27.4
355;08.11.2010;20.7;14.7;28.3
355;08.12.2010;21.4;13.9;28.2
355;08.13.2010;21.4;16;28.4
355;08.14.2010;21.4;15.4;27.5
355;08.15.2010;21.7;18.3;28.2
355;08.16.2010;20;13.7;26.2
355;08.17.2010;19.8;14.6;26.2
355;08.18.2010;19.6;15.8;24.3
355;08.19.2010;20.6;17.1;26.9
355;08.20.2010;21.1;17.6;26.7
355;08.21.2010;21.2;17.5;28.6
355;08.22.2010;20.6;15.2;28.3
355;08.23.2010;22.4;12.9;29.3
355;08.24.2010;19.8;15.9;26.2
355;08.25.2010;16.6;15;19.1
355;08.26.2010;20.9;13.2;27.8
355;08.27.2010;20.7;15.3;30.4
355;08.28.2010;16.5;14.5;20.4
355;08.29.2010;14;9.1;21.7
355;08.30.2010;11;9.8;15.5
355;08.31.2010;12.7;7.9;18
355;09.01.2010;13.5;10.9;20.2
355;09.02.2010;13.7;6.6;22.1
355;09.03.2010;14.8;9.8;18.4
355;09.04.2010;13.8;11;18
355;09.05.2010;13.2;8.5;19.1
355;09.06.2010;10.7;8.3;15.9
355;09.07.2010;11.8;6.3;12.8
355;09.08.2010;14.8;12.5;16.3
355;09.09.2010;16.3;14.1;20.2
355;09.10.2010;17.1;13.9;19.6
355;09.11.2010;16.7;14.6;21.4
355;09.12.2010;14.9;12.2;20.8
355;09.13.2010;15.9;9.7;22
355;09.14.2010;16.1;13.3;22.7
355;09.15.2010;17.9;12.4;24.5
355;09.16.2010;15.7;14.6;19.4
355;09.17.2010;14;13.4;15.1
355;09.18.2010;12;11.2;13.5
355;09.19.2010;11.5;9.6;17.5
355;09.20.2010;11;5.7;19.2
355;09.21.2010;12;4.8;21.3
355;09.22.2010;12.6;5.7;21.8
355;09.23.2010;13.2;6.9;21.7
355;09.24.2010;15.3;9;23.3
355;09.25.2010;14.8;12.9;16.4
355;09.26.2010;12.2;11.4;15.5
355;09.27.2010;12.3;9.8;15.1
355;09.28.2010;13.3;9.3;18.8
355;09.29.2010;11.4;9.1;18.2
355;09.30.2010;11.1;8.2;14.6
355;10.01.2010;10.6;9.3;13
355;10.02.2010;12.5;10.1;15.4
355;10.03.2010;12.6;10.5;14.6
355;10.04.2010;14.1;9.7;19.8
355;10.05.2010;12.8;11.6;16.7
355;10.06.2010;10.8;10.4;11.9
355;10.07.2010;9.9;7.7;16.5
355;10.08.2010;7.7;5;15
355;10.09.2010;6;2;13.9
355;10.10.2010;6.3;1.1;15.1
355;10.11.2010;6.9;0.7;15.6
355;10.12.2010;7.2;1.3;15.8
355;10.13.2010;8.9;2.4;12.9
355;10.14.2010;6.7;3.3;14.5
355;10.15.2010;8.1;2.1;13.9
355;10.16.2010;8.3;5;14.1
355;10.17.2010;7.7;6;9.6
355;10.18.2010;7.7;6.4;9.3
355;10.19.2010;7.7;6.9;8.8
355;10.20.2010;3.9;1.8;7.7
355;10.21.2010;4.6;0.7;12.9
355;10.22.2010;4.8;-1.4;14.5
355;10.23.2010;9.3;0.8;13.4
355;10.24.2010;11.6;9;17.5
355;10.25.2010;6.3;5.6;9
355;10.26.2010;4.7;2;8.5
355;10.27.2010;2.4;-0.4;9.4
355;10.28.2010;2.6;-2.8;10.8
355;10.29.2010;4.8;-2.6;14.1
355;10.30.2010;10.8;0.4;17.1
355;10.31.2010;11.1;8.1;17.4
355;11.01.2010;12.3;7.1;19.3
355;11.02.2010;9.4;7.5;13.8
355;11.03.2010;10;6.5;12.9
355;11.04.2010;9.6;5;17.2
355;11.05.2010;9.7;3.1;20.8
355;11.06.2010;7.8;2.3;17.6
355;11.07.2010;10.4;3.5;14.5
355;11.08.2010;10.5;9.3;13.6
355;11.09.2010;9.3;7.1;14.3
355;11.10.2010;10.2;7.6;11.8
355;11.11.2010;8.5;5.4;14.2
355;11.12.2010;12;4.2;14.6
355;11.13.2010;11.9;4.3;18.6
355;11.14.2010;13.3;4.1;18.5
355;11.15.2010;15.8;14;19.5
355;11.16.2010;11.9;8.3;16.5
355;11.17.2010;9.7;8.9;11.2
355;11.18.2010;8.9;7;13.6
355;11.19.2010;6;4;8.9
355;11.20.2010;5.9;4.3;6.8
355;11.21.2010;6.7;4.9;7.4
355;11.22.2010;7.9;7.3;9.4
355;11.23.2010;4.5;1.9;9.1
355;11.24.2010;2.1;-0.3;9.3
355;11.25.2010;1;-2.9;7.9
355;11.26.2010;-0.1;-3;2.1
355;11.27.2010;0.7;-1;5.1
355;11.28.2010;0;-1.4;1.4
355;11.29.2010;0.9;-1.3;3.6
355;11.30.2010;-1.1;-4;1.4
355;12.01.2010;-1.6;-2;-0.7
355;12.02.2010;-1.3;-7.4;-0.2
355;12.03.2010;-1.1;-1.8;0.2
355;12.04.2010;-3.4;-6.7;-1.2
355;12.05.2010;-0.2;-4.7;2.1
355;12.06.2010;6.2;0.9;7.6
355;12.07.2010;11.1;5.6;13.4
355;12.08.2010;13.6;9.3;15
355;12.09.2010;2;-0.7;14.5
355;12.10.2010;-1.3;-3;2.5
355;12.11.2010;-0.8;-5.4;2.8
355;12.12.2010;0.2;-4.1;6.4
355;12.13.2010;-1.2;-3.3;1.4
355;12.14.2010;-2.6;-8.7;0.6
355;12.15.2010;-2.9;-5.1;1.1
355;12.16.2010;-5.7;-8;-2.3
355;12.17.2010;-4.8;-10.6;-2.5
355;12.18.2010;-10;-15.5;-3.8
355;12.19.2010;-4.5;-20.3;2.9
355;12.20.2010;2.9;-2.1;10.9
355;12.21.2010;3.4;-7.8;8
355;12.22.2010;4.4;2;11.2
355;12.23.2010;5.7;2.2;9.8
355;12.24.2010;5.4;1.8;11.3
355;12.25.2010;1.7;0.5;5.6
355;12.26.2010;-1.8;-2.7;0.8
355;12.27.2010;-3.3;-5.2;1.7
355;12.28.2010;-2.4;-7.2;2.1
355;12.29.2010;-4.6;-8.3;-1.8
355;12.30.2010;-4.6;-6.9;-1
355;12.31.2010;-4.8;-6;-4.4
355;01.01.2011;-4.6;-5.5;-4.3
355;01.02.2011;-4.1;-7.9;-2.3
355;01.03.2011;-6.3;-8.6;0.4
355;01.04.2011;-6.2;-10.4;-4.6
355;01.05.2011;-3.2;-4.7;-2.7
355;01.06.2011;2.1;-9.2;6.4
355;01.07.2011;10.3;6;12
355;01.08.2011;10.7;10;12.3
355;01.09.2011;8.8;-0.1;14.5
355;01.10.2011;3.6;1.6;11
355;01.11.2011;3.3;2.7;4.1
355;01.12.2011;2.9;0.5;8.4
355;01.13.2011;4.5;0.2;7.4
355;01.14.2011;6.2;3.6;14.4
355;01.15.2011;5.9;0.7;14.8
355;01.16.2011;4.5;1.1;12.1
355;01.17.2011;1.8;-1.7;8.8
355;01.18.2011;-0.1;-1.9;0.8
355;01.19.2011;1.2;-2.1;3
355;01.20.2011;1.9;0.6;3.9
355;01.21.2011;0.5;-0.3;1.7
355;01.22.2011;-1.6;-2.6;0.5
355;01.23.2011;-2.3;-7.8;2.3
355;01.24.2011;-1.4;-2.8;1.5
355;01.25.2011;-1.2;-5.6;1.2
355;01.26.2011;-0.8;-5;2.9
355;01.27.2011;-0.4;-1.2;0.4
355;01.28.2011;-3.8;-5.7;-0.8
355;01.29.2011;-2.9;-7.3;-1.4
355;01.30.2011;-2.3;-3.8;-1.5
355;01.31.2011;-2.5;-2.8;-1.8
355;02.01.2011;-3.3;-3.8;-1.6
355;02.02.2011;-3.9;-5.3;-2.5
355;02.03.2011;-3.1;-9.5;3.6
355;02.04.2011;0.2;-5.5;8.7
355;02.05.2011;2.1;-3;14.6
355;02.06.2011;1.2;-3.6;10.1
355;02.07.2011;3.1;-3.1;15.4
355;02.08.2011;2.4;-3.3;13.4
355;02.09.2011;1.4;-3.2;10.4
355;02.10.2011;1.4;-3.1;9.7
355;02.11.2011;6;-3.2;14.5
355;02.12.2011;3.5;1.2;7.9
355;02.13.2011;0.6;-1.5;3.3
355;02.14.2011;-0.1;-0.5;0.5
355;02.15.2011;-1;-1.6;-0.3
355;02.16.2011;0.9;-1.5;1.8
355;02.17.2011;1;-0.1;1.6
355;02.18.2011;2.2;1.1;2.8
355;02.19.2011;3.1;0.2;8
355;02.20.2011;0.4;-1.2;3.4
355;02.21.2011;-3.2;-4;-0.2
355;02.22.2011;-3;-4.5;-1.6
355;02.23.2011;-4.2;-7.7;-0.1
355;02.24.2011;-3.6;-8.7;2.1
355;02.25.2011;-2.9;-9.8;2.1
355;02.26.2011;-2.2;-4.2;1.1
355;02.27.2011;-2.6;-6.2;-1.2
355;02.28.2011;-2;-3.6;2.2
355;03.01.2011;-0.8;-5.6;0.7
355;03.02.2011;-0.7;-5.4;2.4
355;03.03.2011;-1.3;-2.8;-0.2
355;03.04.2011;-2;-6.3;4.6
355;03.05.2011;-0.8;-5.3;5.5
355;03.06.2011;1.6;-4.3;5.8
355;03.07.2011;-0.6;-2.3;3.7
355;03.08.2011;-0.7;-8.4;6.2
355;03.09.2011;0.2;-7;9.3
355;03.10.2011;3.4;-3.5;12.5
355;03.11.2011;4;-3.6;14.3
355;03.12.2011;8.8;-3.1;16.1
355;03.13.2011;10;7.3;16.3
355;03.14.2011;13.1;6.8;19.2
355;03.15.2011;12.6;7.6;19.7
355;03.16.2011;9.5;5.3;11.5
355;03.17.2011;12.3;9.5;16.2
355;03.18.2011;8;6.2;12.2
355;03.19.2011;6;5.1;9.2
355;03.20.2011;5.6;3.5;10.3
355;03.21.2011;3.4;-1.1;10.1
355;03.22.2011;5.2;-2;14.1
355;03.23.2011;8.4;0.4;17.1
355;03.24.2011;8.4;-0.2;19.3
355;03.25.2011;12.2;1.1;22.2
355;03.26.2011;11.7;1.7;21.6
355;03.27.2011;6.4;6;11.3
355;03.28.2011;6.7;5.2;10.3
355;03.29.2011;7.9;1.1;16.7
355;03.30.2011;8.5;-0.9;19
355;03.31.2011;10;0.4;20
355;04.01.2011;11.6;5.5;19.2
355;04.02.2011;13.5;3.9;22.1
355;04.03.2011;13.4;3.9;22.2
355;04.04.2011;13.2;5.9;23.7
355;04.05.2011;9.3;7.6;16.4
355;04.06.2011;12;2.9;19.4
355;04.07.2011;16;7.1;26.5
355;04.08.2011;13.9;10.9;20.8
355;04.09.2011;15.8;5.7;23.2
355;04.10.2011;12.1;2.6;20.4
355;04.11.2011;12.8;4.2;19.9
355;04.12.2011;11.6;6.3;22.1
355;04.13.2011;7.9;3.9;12.9
355;04.14.2011;8.8;3.4;13.8
355;04.15.2011;8.4;3.8;12.6
355;04.16.2011;9;6.4;13.5
355;04.17.2011;8.1;0.7;16.8
355;04.18.2011;9.3;1.3;18.5
355;04.19.2011;10.8;2.6;20
355;04.20.2011;12.4;3.2;22.6
355;04.21.2011;14.8;3.2;24.5
355;04.22.2011;13.8;4.1;24.1
355;04.23.2011;16.5;4;23.9
355;04.24.2011;17.3;14.1;24.7
355;04.25.2011;14.3;7.9;21.7
355;04.26.2011;10.7;9.9;12.3
355;04.27.2011;12.9;7.3;18.3
355;04.28.2011;13.1;8.3;17.2
355;04.29.2011;13.1;11;17.1
355;04.30.2011;13.2;10.3;18
355;05.01.2011;12.2;7.7;18.4
355;05.02.2011;13.7;6.2;18.9
355;05.03.2011;12.1;7.5;22.5
355;05.04.2011;7.7;2.8;13.5
355;05.05.2011;8.3;1.8;15.1
355;05.06.2011;11.3;1.7;18.1
355;05.07.2011;12.8;3.2;21.2
355;05.08.2011;10;5.6;16.9
355;05.09.2011;13.1;3.6;19.6
355;05.10.2011;15.5;7.5;24.3
355;05.11.2011;17;8.5;25.2
355;05.12.2011;19.5;9;26.9
355;05.13.2011;17.8;13.1;23.6
355;05.14.2011;17.8;10.8;24.9
355;05.15.2011;11.3;9.6;17.3
355;05.16.2011;12.6;8.3;18.1
355;05.17.2011;14;8.6;20.1
355;05.18.2011;15.8;7.5;23.5
355;05.19.2011;17.9;8.8;26.2
355;05.20.2011;18.9;10.1;26.9
355;05.21.2011;19.2;12.4;27.7
355;05.22.2011;19.2;11.3;26.6
355;05.23.2011;20.1;12.2;27.4
355;05.24.2011;20.6;13.4;28.5
355;05.25.2011;18.1;14.3;23.8
355;05.26.2011;18.8;8.1;26.6
355;05.27.2011;21;11.2;29.7
355;05.28.2011;13.4;9.6;18.5
355;05.29.2011;15.4;8.1;23.2
