postaja;datum;tpov;tmin;tmax
8;05.16.2009;17.4;10.7;24.5
8;05.17.2009;18.6;8.4;26.1
8;05.18.2009;19.6;8.9;28.6
8;05.19.2009;19.4;10.1;26
8;05.20.2009;18.1;12.1;24.2
8;05.21.2009;19.4;9.5;27.8
8;05.22.2009;20.8;11.5;28.9
8;05.23.2009;21.3;10.7;29.2
8;05.24.2009;20;15.6;28.8
8;05.25.2009;20.2;11.9;31.4
8;05.26.2009;22.4;12.8;31.6
8;05.27.2009;12.4;10.5;22.3
8;05.28.2009;15.1;10;21.2
8;05.29.2009;13.6;9.7;20.6
8;05.30.2009;10.4;5.3;18.4
8;05.31.2009;11.7;7.4;17.8
8;06.01.2009;14.6;5;20.7
8;06.02.2009;15.8;6.7;22.3
8;06.03.2009;17.7;9.2;24.8
8;06.04.2009;13.8;13;18
8;06.05.2009;14.2;10.9;17.2
8;06.06.2009;19.2;13.9;23.3
8;06.07.2009;14.4;12.2;19.8
8;06.08.2009;16.1;9.3;23.6
8;06.09.2009;17.4;9.4;25.1
8;06.10.2009;17.3;9.9;24.8
8;06.11.2009;16.7;8.9;23.3
8;06.12.2009;18.2;10.2;23.8
8;06.13.2009;17.4;9.3;24.5
8;06.14.2009;20.4;10;28.7
8;06.15.2009;21.8;12.9;28.8
8;06.16.2009;21.4;14.4;29.4
8;06.17.2009;17.2;14.5;21.8
8;06.18.2009;19.9;9.2;27.4
8;06.19.2009;22.4;11.6;29.5
8;06.20.2009;11.6;9.4;22.3
8;06.21.2009;14.8;7.5;19.7
8;06.22.2009;12.9;6.8;16.3
8;06.23.2009;12.3;9.9;14.4
8;06.24.2009;14.6;11.5;17
8;06.25.2009;16.8;13.9;22.2
8;06.26.2009;18.2;10.7;25.3
8;06.27.2009;17.7;14.5;23.6
8;06.28.2009;18.6;14.1;22.9
8;06.29.2009;19.1;15.4;23.2
8;06.30.2009;19.7;15;25.6
8;07.01.2009;20.4;13.6;27.9
8;07.02.2009;20.7;15;26.9
8;07.03.2009;20.7;13.4;27.1
8;07.04.2009;19.9;16.3;27.5
8;07.05.2009;20.3;14.6;27.9
8;07.06.2009;18.6;13.3;25.2
8;07.07.2009;16.9;15.2;22.5
8;07.08.2009;12.5;11.5;16.7
8;07.09.2009;15.7;9.2;21.8
8;07.10.2009;14;12.8;17.3
8;07.11.2009;14.9;8.5;21.6
8;07.12.2009;17.2;8.4;24.3
8;07.13.2009;20;10.6;27.6
8;07.14.2009;21.7;12.7;28.3
8;07.15.2009;22.9;14.2;31
8;07.16.2009;23.3;15.3;30.3
8;07.17.2009;22.4;14.5;30.2
8;07.18.2009;15.7;12.2;21.8
8;07.19.2009;16.2;9;24.7
8;07.20.2009;18.5;9.6;26.9
8;07.21.2009;20.7;11.2;29.1
8;07.22.2009;22.3;12.9;28.7
8;07.23.2009;22.7;15;30.9
8;07.24.2009;22.4;13.5;30.3
8;07.25.2009;17.4;15.1;23.8
8;07.26.2009;17.9;9;24.7
8;07.27.2009;19.5;9.3;27.7
8;07.28.2009;20.3;11.8;28.3
8;07.29.2009;20.8;13.2;27.6
8;07.30.2009;23.2;13.3;30.8
8;07.31.2009;21.5;16.4;26.6
8;08.01.2009;22.1;14.2;29.4
8;08.02.2009;22.1;14.1;31.9
8;08.03.2009;18.9;12.9;28
8;08.04.2009;17.7;15.8;19.9
8;08.05.2009;18.7;14.2;25.7
8;08.06.2009;21.3;11.9;27.5
8;08.07.2009;19.8;13.2;26.3
8;08.08.2009;20.9;13.1;27.8
8;08.09.2009;20.8;15.7;27.2
8;08.10.2009;21;13.5;28.6
8;08.11.2009;20.6;15.5;28.5
8;08.12.2009;21;12.4;27.1
8;08.13.2009;21.7;15.2;29.8
8;08.14.2009;20.1;16.1;25.5
8;08.15.2009;20.4;13.7;27.6
8;08.16.2009;22.1;13.9;30.2
8;08.17.2009;21.3;15.6;30.5
8;08.18.2009;21.8;13.3;29.7
8;08.19.2009;23.3;15.1;29.6
8;08.20.2009;22.5;15.6;28.8
8;08.21.2009;23.2;15.6;30.1
8;08.22.2009;19.7;14.4;28.7
8;08.23.2009;18.8;14;24.7
8;08.24.2009;18.8;9.9;24
8;08.25.2009;17.9;11.4;26.3
8;08.26.2009;20.5;10.1;29.4
8;08.27.2009;22.3;13;32.1
8;08.28.2009;22.5;14.1;31.1
8;08.29.2009;16.5;14.3;21.9
8;08.30.2009;14.7;11.7;22
8;08.31.2009;15.2;6.3;23.6
8;09.01.2009;17.6;8;27.4
8;09.02.2009;19.7;10.3;28.5
8;09.03.2009;21;14.5;26.5
8;09.04.2009;16.9;14.5;22
8;09.05.2009;10.7;9.1;15.5
8;09.06.2009;11.6;3.9;20.8
8;09.07.2009;12.6;3.7;21.5
8;09.08.2009;15.4;5.2;22.6
8;09.09.2009;15.3;9.7;21.7
8;09.10.2009;16.5;11.3;23.5
8;09.11.2009;15.9;10.3;22.6
8;09.12.2009;16.1;10.8;25.3
8;09.13.2009;15.2;9;21.7
8;09.14.2009;12.9;12.3;15.4
8;09.15.2009;15.4;11.3;21.2
8;09.16.2009;15.9;12.1;20
8;09.17.2009;16.2;14;22.4
8;09.18.2009;16.1;13.5;19.9
8;09.19.2009;17.4;12.3;23.6
8;09.20.2009;15.7;11.3;23.3
8;09.21.2009;15.4;10;23.9
8;09.22.2009;15.2;8.6;24.1
8;09.23.2009;14.8;8.2;24
8;09.24.2009;15.1;8.7;24.4
8;09.25.2009;16.1;10.7;22.5
8;09.26.2009;13.7;10.5;21.4
8;09.27.2009;13.5;6.3;19.6
8;09.28.2009;13.4;7.1;22.4
8;09.29.2009;14;6.8;23.1
8;09.30.2009;14.5;7.4;22.7
8;10.01.2009;15.5;10.7;22.9
8;10.02.2009;12.3;10.8;15.1
8;10.03.2009;9.6;6.8;16.3
8;10.04.2009;10.4;3.6;19.8
8;10.05.2009;12.8;4.3;20.6
8;10.06.2009;14.8;9.5;23.6
8;10.07.2009;15.6;11.4;24.9
8;10.08.2009;14.8;8.7;22.6
8;10.09.2009;16.1;9.5;20.8
8;10.10.2009;15.2;13.9;18.2
8;10.11.2009;13.3;10.1;18.9
8;10.12.2009;9.7;5.9;13
8;10.13.2009;8.9;6.1;14
8;10.14.2009;5.4;0.5;10.6
8;10.15.2009;4.2;-2.6;10.5
8;10.16.2009;3;-4.4;10
8;10.17.2009;4.2;-3.1;12.6
8;10.18.2009;1.9;-1.1;8
8;10.19.2009;1.1;-3.4;11
8;10.20.2009;1.6;-3.5;11.1
8;10.21.2009;9.4;-3;13.7
8;10.22.2009;10;8.9;13.4
8;10.23.2009;10.2;4.3;13.4
8;10.24.2009;9.4;8.6;11.6
8;10.25.2009;7.9;3.8;15.8
8;10.26.2009;10;6.2;13.4
8;10.27.2009;7.7;3.2;16.5
8;10.28.2009;7;2;14.8
8;10.29.2009;8.2;3.3;15.8
8;10.30.2009;6.4;2.8;9.2
8;10.31.2009;0.9;-3;9.6
8;11.01.2009;0.1;-4.3;9
8;11.02.2009;0.6;-4.4;2.9
8;11.03.2009;1.9;-0.2;4.1
8;11.04.2009;2.7;0.2;4.2
8;11.05.2009;4.6;1.1;8.8
8;11.06.2009;4.3;3.7;5.3
8;11.07.2009;3.3;0.3;9.3
8;11.08.2009;3.9;-0.6;5.2
8;11.09.2009;5;1.1;7.9
8;11.10.2009;4.3;-0.4;8
8;11.11.2009;3.2;-0.8;10.8
8;11.12.2009;1.6;-4.3;10.3
8;11.13.2009;4.4;-1.9;13.6
8;11.14.2009;9.4;0.5;11.6
8;11.15.2009;8.3;2.4;13.2
8;11.16.2009;7.7;4.6;12.1
8;11.17.2009;7.3;3.8;15.4
8;11.18.2009;7.2;1.3;15
8;11.19.2009;3.8;-1.1;12.8
8;11.20.2009;3.4;-1.8;13.1
8;11.21.2009;3.2;-3;13.6
8;11.22.2009;3;-3.3;11.6
8;11.23.2009;7.3;1.7;14
8;11.24.2009;5.4;2.2;11.9
8;11.25.2009;4.5;-1.4;11.9
8;11.26.2009;8.6;3.3;10.1
8;11.27.2009;8.3;6.3;12
8;11.28.2009;5.5;2.5;8.2
8;11.29.2009;6.9;2.5;11
8;11.30.2009;10.9;6.3;14.5
8;12.01.2009;6.2;2.9;10.7
8;12.02.2009;5.2;2.3;9.5
8;12.03.2009;1.4;-0.7;4.3
8;12.04.2009;1.3;-0.1;2.2
8;12.05.2009;3.3;0.8;4.9
8;12.06.2009;1.3;-0.6;3.6
8;12.07.2009;3.8;-0.8;6.8
8;12.08.2009;5.2;4.3;7.3
8;12.09.2009;2;-1.1;8.7
8;12.10.2009;1.3;-4.5;6.2
8;12.11.2009;1;-2.3;3.3
8;12.12.2009;0.2;-3.7;3.9
8;12.13.2009;-2.1;-4;1.5
8;12.14.2009;-3.4;-4.3;-2.1
8;12.15.2009;-3.3;-4.4;-1.6
8;12.16.2009;-4;-4.6;-2.9
8;12.17.2009;-6.5;-8.2;-3
8;12.18.2009;-10.7;-13.8;-4.8
8;12.19.2009;-9;-15;-6.5
8;12.20.2009;-14.5;-18.4;-6.8
8;12.21.2009;-4.4;-20.3;1.1
8;12.22.2009;1;-0.3;2.6
8;12.23.2009;5.2;0.4;9.1
8;12.24.2009;8.7;3.3;12.1
8;12.25.2009;8.8;5.1;13.9
8;12.26.2009;2.8;-0.1;6.6
8;12.27.2009;1;0;3.6
8;12.28.2009;-2;-3.9;0.4
8;12.29.2009;-0.3;-5.4;2.4
8;12.30.2009;5.1;-0.4;8.1
8;12.31.2009;5.7;0.7;7.7
8;01.01.2010;5.5;4;7.4
8;01.02.2010;2.5;0.6;5.4
8;01.03.2010;-2.5;-6.1;3.8
8;01.04.2010;-5.1;-10.6;-3.1
8;01.05.2010;-2.4;-4.1;-1.2
8;01.06.2010;-2;-3.8;-0.8
8;01.07.2010;-0.4;-2.9;0.6
8;01.08.2010;-1.4;-1.9;0.1
8;01.09.2010;-0.2;-2.1;0.8
8;01.10.2010;0.2;-1;3.9
8;01.11.2010;-0.2;-1;0.6
8;01.12.2010;-0.5;-1.2;0.7
8;01.13.2010;-1.4;-2.1;-0.4
8;01.14.2010;-1.6;-2.7;0.1
8;01.15.2010;-0.8;-2.6;1.2
8;01.16.2010;-1.8;-4.5;1.5
8;01.17.2010;-6.3;-9.7;-0.8
8;01.18.2010;-7.3;-10.8;-1.3
8;01.19.2010;-7;-8.7;-3.4
8;01.20.2010;-8.4;-11.2;-2.6
8;01.21.2010;-6.2;-12.4;-3.1
8;01.22.2010;-3.6;-5.5;-1.9
8;01.23.2010;-4.6;-5.7;-3.1
8;01.24.2010;-4.6;-6;-3.5
8;01.25.2010;-5.1;-6.2;-3.4
8;01.26.2010;-7.1;-9.2;-3.6
8;01.27.2010;-10.5;-15.5;-2.4
8;01.28.2010;-10.7;-17.3;-3.1
8;01.29.2010;-6.9;-15.3;-3.7
8;01.30.2010;-1.5;-4.6;0.4
8;01.31.2010;-4.7;-8.7;0.5
8;02.01.2010;-9.7;-14.8;-2.7
8;02.02.2010;-9.5;-18.4;-1.2
8;02.03.2010;-6.7;-15.6;3.8
8;02.04.2010;-1.1;-8.7;3.1
8;02.05.2010;0.6;-3.5;2.2
8;02.06.2010;-0.3;-1.5;2.6
8;02.07.2010;-2.8;-4.4;0.8
8;02.08.2010;-4;-5.8;-1.6
8;02.09.2010;-4;-5.5;-2.8
8;02.10.2010;-3.5;-5;-2.3
8;02.11.2010;-1.9;-4;0.1
8;02.12.2010;-1.7;-3;1.8
8;02.13.2010;-4.3;-8.1;3.7
8;02.14.2010;-2.4;-8.1;-0.4
8;02.15.2010;-2.1;-3.9;1
8;02.16.2010;-2.2;-7.4;3.8
8;02.17.2010;0.9;-3;5
8;02.18.2010;1.5;-0.2;4.5
8;02.19.2010;2.3;-0.7;4
8;02.20.2010;0.4;-0.6;3.3
8;02.21.2010;-1.2;-3.5;4.3
8;02.22.2010;0.8;-4.1;5.2
8;02.23.2010;1.4;-3;8.9
8;02.24.2010;0.8;-2.6;5.8
8;02.25.2010;2.7;-4.2;10.3
8;02.26.2010;3.3;-0.3;5.1
8;02.27.2010;1.9;-1.6;11
8;02.28.2010;6.2;-1.3;11.7
8;03.01.2010;4.3;-0.3;13.5
8;03.02.2010;2.7;-1.2;9.9
8;03.03.2010;1.7;-3.7;4.8
8;03.04.2010;1.2;-0.2;3.4
8;03.05.2010;-1.3;-4.1;3.8
8;03.06.2010;-3.1;-9;2.9
8;03.07.2010;-3.1;-7.7;2.4
8;03.08.2010;-3.2;-10.4;1.4
8;03.09.2010;-0.8;-3.8;1.4
8;03.10.2010;-3.2;-4;0.4
8;03.11.2010;-1.5;-5.5;1.8
8;03.12.2010;-1.1;-5.3;6.6
8;03.13.2010;1.5;-7.1;9.7
8;03.14.2010;2.6;-6.1;12.4
8;03.15.2010;0.7;-5;10
8;03.16.2010;2.3;-5.2;12.3
8;03.17.2010;2.6;-4.6;9.9
8;03.18.2010;4.7;-2.6;14.4
8;03.19.2010;7.7;-1.1;14.5
8;03.20.2010;8.2;-0.9;12.8
8;03.21.2010;8.6;6.7;11.4
8;03.22.2010;8;3.7;10.4
8;03.23.2010;9.6;5.1;16.2
8;03.24.2010;9.9;0.8;17
8;03.25.2010;11.6;7.8;16.2
8;03.26.2010;10.6;8.2;12.7
8;03.27.2010;7.1;3.1;13.9
8;03.28.2010;6;-2;17.1
8;03.29.2010;9.8;1.9;18.1
8;03.30.2010;10;5.3;13
8;03.31.2010;6;3.5;10.1
8;04.01.2010;6.3;0.6;12.2
8;04.02.2010;4.1;1.9;7.7
8;04.03.2010;5.5;-2.6;13.6
8;04.04.2010;8.6;3.5;13.8
8;04.05.2010;9.6;5.5;12.4
8;04.06.2010;7.3;-1.5;16.1
8;04.07.2010;7.4;-2.6;16.3
8;04.08.2010;8.2;-1.6;17.9
8;04.09.2010;11.7;0;20.2
8;04.10.2010;7.3;5.6;13.2
8;04.11.2010;3;-2.1;11
8;04.12.2010;4.2;-1.5;6.3
8;04.13.2010;5.7;3.6;7.3
8;04.14.2010;6.2;3.2;10.2
8;04.15.2010;8.5;0.2;17.2
8;04.16.2010;10.2;-0.3;17
8;04.17.2010;9.9;5.5;16.5
8;04.18.2010;6;1.8;11.5
8;04.19.2010;9.6;0.3;19
8;04.20.2010;11.1;0.5;21.7
8;04.21.2010;10.9;3.6;20.9
8;04.22.2010;7.3;6.7;10.7
8;04.23.2010;11.2;3.6;17
8;04.24.2010;12;7.1;18.5
8;04.25.2010;12.8;4;20.7
8;04.26.2010;14.7;4.2;23.6
8;04.27.2010;13.3;9.4;18.6
8;04.28.2010;12.5;3.3;20.7
8;04.29.2010;15.4;3.3;23.2
8;04.30.2010;16.8;5.1;24.1
8;05.01.2010;16.4;6.7;22.7
8;05.02.2010;12.9;10.9;16.5
8;05.03.2010;12.8;10.8;15.5
8;05.04.2010;12.6;10.2;14.6
8;05.05.2010;13.1;11.8;15.4
8;05.06.2010;10.5;8.7;14.9
8;05.07.2010;10.2;4.6;16.7
8;05.08.2010;10.1;4.2;12.6
8;05.09.2010;12.3;7.3;18.4
8;05.10.2010;11.8;9.4;16.1
8;05.11.2010;14.1;7.6;18.3
8;05.12.2010;14.9;11.5;20.8
8;05.13.2010;11.9;9.7;17.6
8;05.14.2010;11.6;7.8;18.4
8;05.15.2010;11.1;7.9;12.9
8;05.16.2010;13;8.3;17.1
8;05.17.2010;14.4;9.2;19.2
8;05.18.2010;14.5;7;20.1
8;05.19.2010;13.2;1.6;18.7
8;05.20.2010;12.9;8.2;17.3
8;05.21.2010;12.5;6.8;16.7
8;05.22.2010;16.8;7.9;23.6
8;05.23.2010;17;8.5;23.8
8;05.24.2010;18.3;7.8;26.4
8;05.25.2010;19.6;9;26.9
8;05.26.2010;17.5;9.9;24.7
8;05.27.2010;17.6;7.4;25.2
8;05.28.2010;16.9;7.6;23.7
8;05.29.2010;15.9;8.5;24
8;05.30.2010;14.5;12.8;17.9
8;05.31.2010;11.2;8.9;15.2
8;06.01.2010;15.8;6.2;21.5
8;06.02.2010;11.8;6.7;17.2
8;06.03.2010;14.2;9.6;18.6
8;06.04.2010;16.3;11.8;21.2
8;06.05.2010;17.7;8.5;24.8
8;06.06.2010;20.1;9.6;27.3
8;06.07.2010;21.5;11.3;28.5
8;06.08.2010;21.6;11.8;27.9
8;06.09.2010;21.6;12.6;28.1
8;06.10.2010;22.1;13.5;28.4
8;06.11.2010;22.2;12.6;30.1
8;06.12.2010;22.8;13.1;30.7
8;06.13.2010;24.1;14;30
8;06.14.2010;21.4;17.1;26.4
8;06.15.2010;19.8;14.6;24.7
8;06.16.2010;17.8;16.5;22.3
8;06.17.2010;19.2;16.2;24.5
8;06.18.2010;17.8;14.6;24.3
8;06.19.2010;15.3;12.3;19.5
8;06.20.2010;11.9;11.4;14.5
8;06.21.2010;15.3;10.8;18.5
8;06.22.2010;16.5;8.2;21.4
8;06.23.2010;17.4;12.4;23.6
8;06.24.2010;18.2;7.9;23
8;06.25.2010;19;9.5;27.6
8;06.26.2010;19.3;14.7;26.6
8;06.27.2010;20.7;11.4;27.1
8;06.28.2010;20.6;11.2;27.5
8;06.29.2010;21.7;12;28.6
8;06.30.2010;21.3;13.9;29.8
8;07.01.2010;20.8;13.5;29.2
8;07.02.2010;23.3;14.5;30
8;07.03.2010;22.5;15.5;30.2
8;07.04.2010;20.3;14.8;27.9
8;07.05.2010;21;16.3;27.4
8;07.06.2010;16.8;15.6;26.2
8;07.07.2010;17;13.1;24
8;07.08.2010;18.8;8.8;25.7
8;07.09.2010;21.3;11.3;28.5
8;07.10.2010;23.1;13.5;30.4
8;07.11.2010;22.9;14.4;30.9
8;07.12.2010;23.9;15.4;32.2
8;07.13.2010;24.5;16.9;31.5
8;07.14.2010;25.8;18.1;33.1
8;07.15.2010;26.4;18;34.2
8;07.16.2010;26.2;17.7;33.3
8;07.17.2010;25.8;19;33.7
8;07.18.2010;20.8;18.4;24.5
8;07.19.2010;21.5;15.1;27.5
8;07.20.2010;21;17.4;26.8
8;07.21.2010;23.8;13.1;32.1
8;07.22.2010;26;14.8;33.5
8;07.23.2010;24.4;17;33.8
8;07.24.2010;15.7;14.2;21.5
8;07.25.2010;16.3;12.3;24.5
8;07.26.2010;17.6;8.2;23.6
8;07.27.2010;16.5;10.5;25.8
8;07.28.2010;19.4;10.9;27.5
8;07.29.2010;15.3;12.3;20.6
8;07.30.2010;14.7;11.8;17.3
8;07.31.2010;18.1;12.2;23.9
8;08.01.2010;19.5;11.3;28.1
8;08.02.2010;21.5;12.1;30.1
8;08.03.2010;18.2;14.3;28.5
8;08.04.2010;18.7;15.3;24.5
8;08.05.2010;16.4;10.7;23.2
8;08.06.2010;15;12.3;20.8
8;08.07.2010;17.3;12.5;23.3
8;08.08.2010;16.9;11.1;26.5
8;08.09.2010;20.1;11.4;25.2
8;08.10.2010;20.7;17.4;27.4
8;08.11.2010;21.1;14.2;28.5
8;08.12.2010;20.9;13;27.4
8;08.13.2010;16.8;15.7;20.1
8;08.14.2010;18.5;14.2;24
8;08.15.2010;18.7;15.8;26.1
8;08.16.2010;16.8;12;23.9
8;08.17.2010;17;9.7;24.1
8;08.18.2010;17.9;14.2;22.7
8;08.19.2010;19.9;16.1;26.1
8;08.20.2010;19.4;13.7;25.8
8;08.21.2010;20.7;15;27.9
8;08.22.2010;21.1;14;27.8
8;08.23.2010;21.4;13.7;29.3
8;08.24.2010;22.2;15.2;28.4
8;08.25.2010;17.4;16.8;21.9
8;08.26.2010;20;14.1;27.7
8;08.27.2010;21.4;15.4;28.3
8;08.28.2010;16;13.9;20.8
8;08.29.2010;13.4;9.1;20.1
8;08.30.2010;8.2;6;13.6
8;08.31.2010;12;3.8;18.8
8;09.01.2010;12.8;7.6;20.7
8;09.02.2010;13.3;3.8;22.3
8;09.03.2010;13.6;6.5;19.9
8;09.04.2010;14.3;10.2;20.4
8;09.05.2010;14.2;11.1;18.7
8;09.06.2010;11.2;9.6;14.2
8;09.07.2010;10.6;9.7;11.6
8;09.08.2010;13.5;10.2;16.1
8;09.09.2010;15;11.5;20.2
8;09.10.2010;14;11.7;20.1
8;09.11.2010;13.4;7.2;22.5
8;09.12.2010;14.8;7.1;21.7
8;09.13.2010;15.4;10.1;21.6
8;09.14.2010;15.1;8.6;22.3
8;09.15.2010;17.8;10.8;24.6
8;09.16.2010;15.9;11.8;19.1
8;09.17.2010;13.8;11.9;16.8
8;09.18.2010;10.3;9.8;12.5
8;09.19.2010;10.7;9.2;16.3
8;09.20.2010;10.6;8.2;18.3
8;09.21.2010;11.5;4.6;20.4
8;09.22.2010;11.8;5.4;20.8
8;09.23.2010;11.8;5.8;20.3
8;09.24.2010;13.9;7.7;19.3
8;09.25.2010;13.5;12.5;15.2
8;09.26.2010;12.5;11.8;14.7
8;09.27.2010;11.3;9.8;13.2
8;09.28.2010;12.3;9.4;16.3
8;09.29.2010;11.9;8.4;18.3
8;09.30.2010;11;6.4;13.6
8;10.01.2010;11.7;10.1;13.4
8;10.02.2010;12.6;10.1;18
8;10.03.2010;13.3;10.6;16.1
8;10.04.2010;14.4;10.3;18.5
8;10.05.2010;15.4;14.7;17.9
8;10.06.2010;12;11;15.4
8;10.07.2010;10.3;7.5;15.9
8;10.08.2010;7.7;2.3;15.8
8;10.09.2010;6.1;0.9;14.5
8;10.10.2010;5.8;1.1;13.3
8;10.11.2010;6.2;0.8;14.2
8;10.12.2010;7.2;0.5;14.2
8;10.13.2010;9.6;5;13.5
8;10.14.2010;8.1;5.3;14
8;10.15.2010;7;0.3;12.2
8;10.16.2010;7.9;4.7;11.1
8;10.17.2010;6.1;5.1;7.8
8;10.18.2010;7.2;5.4;9
8;10.19.2010;7.3;6.6;8.9
8;10.20.2010;5.6;2.8;11
8;10.21.2010;3.9;0.1;11.7
8;10.22.2010;5.5;-3.1;14.7
8;10.23.2010;8.6;1.1;15.3
8;10.24.2010;9.5;4;15.3
8;10.25.2010;6.6;4.6;11
8;10.26.2010;1.9;-1.2;7.5
8;10.27.2010;1.4;-3.6;10.6
8;10.28.2010;1.2;-4.1;10.1
8;10.29.2010;2.7;-3.4;14
8;10.30.2010;8.1;-3.4;15.3
8;10.31.2010;9.8;6.9;12.1
8;11.01.2010;11.3;8.7;14.2
8;11.02.2010;11.4;9.2;15
8;11.03.2010;9.2;7.2;11.5
8;11.04.2010;7.1;4.4;12.7
8;11.05.2010;8.9;1.8;15.9
8;11.06.2010;9.7;3.7;14.2
8;11.07.2010;10.1;7;12.2
8;11.08.2010;8.5;6.9;11.4
8;11.09.2010;4.7;2.7;7.9
8;11.10.2010;6.7;2.6;8.8
8;11.11.2010;5.1;1.2;11.7
8;11.12.2010;7.5;3.3;11
8;11.13.2010;8.6;4.4;14.6
8;11.14.2010;12.2;3.9;16.7
8;11.15.2010;11;6.7;15.2
8;11.16.2010;10.6;8.5;12.3
8;11.17.2010;9.7;9;11.3
8;11.18.2010;8.5;7.5;10.5
8;11.19.2010;7.1;5.4;10.9
8;11.20.2010;5.5;3.1;7.8
8;11.21.2010;6.3;4.3;7.3
8;11.22.2010;5.8;2.3;11.5
8;11.23.2010;3.9;0.6;6.5
8;11.24.2010;1.9;-1.7;8.6
8;11.25.2010;0.2;-3.3;5.9
8;11.26.2010;-0.8;-4.8;0.8
8;11.27.2010;-1.3;-4.8;3.5
8;11.28.2010;-1.4;-4.4;0.4
8;11.29.2010;0.3;-0.9;2.1
8;11.30.2010;-0.8;-3.7;2.7
8;12.01.2010;-1.7;-2.5;0.5
8;12.02.2010;0.1;-2.2;1.4
8;12.03.2010;-1;-1.6;1.2
8;12.04.2010;-2.8;-6;-0.5
8;12.05.2010;-3.6;-9.1;-2.4
8;12.06.2010;2;-2.9;7.4
8;12.07.2010;3.9;0.7;6.8
8;12.08.2010;3.7;2.1;6.1
8;12.09.2010;1.3;-2.3;9.9
8;12.10.2010;-0.8;-4.3;4.4
8;12.11.2010;-3.4;-7.6;4
8;12.12.2010;-2.1;-7.5;4.5
8;12.13.2010;-4.3;-6.3;0.3
8;12.14.2010;-5.5;-13.1;1.6
8;12.15.2010;-4.3;-8.8;0
8;12.16.2010;-7.2;-10.5;-2.8
8;12.17.2010;-7.1;-13.3;-3.3
8;12.18.2010;-4.7;-5.8;-2.3
8;12.19.2010;-3.5;-11.6;0.1
8;12.20.2010;1.5;-5.5;5.5
8;12.21.2010;2;-4;4.8
8;12.22.2010;1.6;0.7;3.1
8;12.23.2010;1.8;0.7;3.3
8;12.24.2010;4.3;1.3;6.5
8;12.25.2010;2.9;1.6;4.9
8;12.26.2010;-2;-3.9;2
8;12.27.2010;-6.1;-9.1;-1
8;12.28.2010;-6.2;-11.3;-1.8
8;12.29.2010;-5.5;-10.6;0.7
8;12.30.2010;-5.9;-9.2;1.1
8;12.31.2010;-5.2;-11;1.6
8;01.01.2011;-5.6;-8.5;-1
8;01.02.2011;-4.2;-9.6;-1.4
8;01.03.2011;-8.5;-11.7;-2.6
8;01.04.2011;-8.1;-12.9;-6.3
8;01.05.2011;-8.8;-11.9;-4
8;01.06.2011;-3.7;-12.7;0.5
8;01.07.2011;4.2;-1.8;5.7
8;01.08.2011;5.2;2.5;9.2
8;01.09.2011;8.3;2.9;10
8;01.10.2011;4.6;2.9;9
8;01.11.2011;3.9;2.7;5.8
8;01.12.2011;1.1;-2.1;6.7
8;01.13.2011;2.8;-2.3;6
8;01.14.2011;2.9;-1;11.8
8;01.15.2011;2.4;-2.1;11.4
8;01.16.2011;1.3;-2.7;11.4
8;01.17.2011;0.5;-4.6;10.4
8;01.18.2011;0.8;-5;10.7
8;01.19.2011;-0.6;-4.4;1.6
8;01.20.2011;0.2;-2.3;2.9
8;01.21.2011;-0.9;-3.7;1.9
8;01.22.2011;-3.3;-5.2;0.9
8;01.23.2011;-5.1;-10.8;1.4
8;01.24.2011;-2.8;-7.6;0.7
8;01.25.2011;-2.9;-5.9;-0.6
8;01.26.2011;-2.3;-7.1;4.3
8;01.27.2011;-0.5;-4.2;2.1
8;01.28.2011;-2.9;-6.1;1.8
8;01.29.2011;-2.7;-8.2;-0.1
8;01.30.2011;-2.2;-4;-0.7
8;01.31.2011;-2.5;-3.2;-1.4
8;02.01.2011;-3.1;-4.9;-1.6
8;02.02.2011;-3.1;-5.3;1
8;02.03.2011;-3.1;-5.6;2.4
8;02.04.2011;-1.8;-9.2;7.7
8;02.05.2011;1.3;-5.1;12.3
8;02.06.2011;1.9;-5.9;16.1
8;02.07.2011;1.7;-5.9;15.1
8;02.08.2011;2.2;-6.3;15.7
8;02.09.2011;0.7;-5.2;11.6
8;02.10.2011;0;-5.5;10
8;02.11.2011;1.6;-5.7;12.2
8;02.12.2011;2.9;-3.3;10.5
8;02.13.2011;0.6;-0.4;2.1
8;02.14.2011;1.2;-0.6;3.1
8;02.15.2011;0.5;-0.2;1.6
8;02.16.2011;0.3;-0.7;2.2
8;02.17.2011;0.3;-0.6;2.2
8;02.18.2011;1.1;-0.6;3.7
8;02.19.2011;1.5;-0.5;3.9
8;02.20.2011;1.6;-0.3;4.3
8;02.21.2011;-1.3;-2.6;1.4
8;02.22.2011;-1.9;-3.6;0.3
8;02.23.2011;-3.7;-6.3;1.6
8;02.24.2011;-4.7;-10.4;2.3
8;02.25.2011;-2.8;-10.6;4.8
8;02.26.2011;-2.6;-7.5;2.5
8;02.27.2011;-2.1;-8.4;1.9
8;02.28.2011;-1.3;-2.7;0.5
8;03.01.2011;-1.6;-3.5;0.8
8;03.02.2011;-1.5;-7.7;2
8;03.03.2011;-1.6;-3.5;0.1
8;03.04.2011;0.6;-2.4;5.9
8;03.05.2011;-0.2;-3;6.9
8;03.06.2011;-0.4;-7;2.5
8;03.07.2011;-0.5;-5.3;7
8;03.08.2011;-3.1;-9.5;5.9
8;03.09.2011;-0.7;-9.2;10.6
